"button number"	"type"	"number"	"on"	"off ("	"ch/section"	"function"	"LED Y/N #"	"hex push / pot down"	"hex rel / pot up"
128	90	00	"4f"	"0f"	"DSP Edit assign 3"	"select /auto"	"Y"						"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"
129	90	01	"4f"	"0f"	"DSP Edit assign 3"	"assign / enable"	"Y"						"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"
130	"b0"	"4f"				"pot (encoder)"
131	90	02	"4f"	"0f"	"DSP Edit assign 3"	"bypass / in/out/Ø"	"Y"						"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"
132	90	00	50	10	"DSP Edit assign 4"	"select /auto"	"Y"
133	90	01	50	10	"DSP Edit assign 4"	"assign / enable"	"Y"
134	"b0"	50				"pot (encoder)"
135	90	02	50	10	"DSP Edit assign 4"	"bypass / in/out/Ø"	"Y"
136	90	00	51	11	"DSP Edit assign 5"	"select /auto"	"Y"
137	90	01	51	11	"DSP Edit assign 5"	"assign / enable"	"Y"
138	"b0"	51				"pot (encoder)"
139	90	02	51	11	"DSP Edit assign 5"	"bypass / in/out/Ø"	"Y"
140	90	00	52	12	"DSP Edit assign 6"	"select /auto"	"Y"						"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"
